"Date","Season","TimeOfDay","sex","race","age","AgeGrp","ethnicity","Frisk_Searched"
"10/4/19","Fall","Nighttime","Male","NULL",20,"Adult","NULL","Yes"
"10/4/19","Fall","Nighttime","Male","Unknown",21,"Adult","NULL","Yes"
"10/4/19","Fall","Nighttime","Female","Black",18,"Minor","Not of Hispanic Origin","Yes"
"10/4/19","Fall","Nighttime","Male","Black",23,"Adult","Not of Hispanic Origin","Yes"
"10/4/19","Fall","Nighttime","Male","Black",25,"Adult","Not of Hispanic Origin","Yes"
"10/4/19","Fall","Nighttime","Male","Unknown",23,"Adult","NULL","Yes"
"10/4/19","Fall","Nighttime","Male","Black",36,"Adult","Not of Hispanic Origin","No"
"10/4/19","Fall","Nighttime","Male","White",23,"Adult","Hispanic Origin","No"
"10/4/19","Fall","Nighttime","Male","Black",34,"Adult","Not of Hispanic Origin","No"
"10/5/19","Fall","DayTime","Male","Black",32,"Adult","Not of Hispanic Origin","No"
"10/5/19","Fall","DayTime","Male","Unknown",26,"Adult","NULL","No"
"10/5/19","Fall","EarlyMorning","Male","Black",24,"Adult","Hispanic Origin","Yes"
"10/5/19","Fall","EarlyMorning","Male","White",23,"Adult","Hispanic Origin","Yes"
"10/5/19","Fall","EarlyMorning","Male","Black",36,"Adult","Not of Hispanic Origin","Yes"
"10/5/19","Fall","EarlyMorning","Male","Black",31,"Adult","Not of Hispanic Origin","Yes"
"10/5/19","Fall","DayTime","Male","Black",15,"Minor","Not of Hispanic Origin","Yes"
"10/5/19","Fall","DayTime","Female","White",30,"Adult","Not of Hispanic Origin","No"
"10/5/19","Fall","DayTime","Male","Black",33,"Adult","Not of Hispanic Origin","Yes"
"10/5/19","Fall","DayTime","Male","Black",70,"Senior","NULL","Yes"
"10/5/19","Fall","DayTime","Female","Black",46,"Adult","NULL","Yes"
"10/5/19","Fall","Nighttime","Male","Black",29,"Adult","Not of Hispanic Origin","No"
"10/5/19","Fall","Nighttime","Male","White",16,"Minor","Hispanic Origin","No"
"10/5/19","Fall","Nighttime","Male","White",17,"Minor","Hispanic Origin","No"
"10/5/19","Fall","Nighttime","Male","White",14,"Minor","Hispanic Origin","No"
"10/5/19","Fall","Nighttime","Female","White",14,"Minor","Hispanic Origin","No"
"10/5/19","Fall","Nighttime","Male","White",NA,"Unknown","Hispanic Origin","No"
"10/5/19","Fall","Nighttime","Male","Black",26,"Adult","NULL","Yes"
"10/5/19","Fall","Nighttime","Male","White",37,"Adult","Hispanic Origin","Yes"
"10/5/19","Fall","Nighttime","Female","White",39,"Adult","Unknown","Yes"
"10/5/19","Fall","Nighttime","Male","Unknown",25,"Adult","Hispanic Origin","No"
"10/5/19","Fall","Nighttime","Male","Black",21,"Adult","Not of Hispanic Origin","No"
"10/5/19","Fall","Nighttime","Male","Black",42,"Adult","Not of Hispanic Origin","No"
"10/5/19","Fall","Nighttime","Male","White",24,"Adult","Not of Hispanic Origin","No"
"10/5/19","Fall","Nighttime","Male","Black",19,"Adult","Not of Hispanic Origin","No"
"10/5/19","Fall","Nighttime","Male","Black",28,"Adult","Hispanic Origin","No"
"10/5/19","Fall","Nighttime","Male","White",34,"Adult","Hispanic Origin","No"
"10/5/19","Fall","Nighttime","Male","Black",36,"Adult","Not of Hispanic Origin","No"
"10/5/19","Fall","Nighttime","Male","Black",16,"Minor","Not of Hispanic Origin","No"
"10/5/19","Fall","Nighttime","Male","Black",22,"Adult","Not of Hispanic Origin","Yes"
"10/5/19","Fall","Nighttime","Female","Asian",15,"Minor","NULL","No"
"10/5/19","Fall","Nighttime","Male","Black",18,"Minor","Not of Hispanic Origin","No"
"10/5/19","Fall","Nighttime","Male","Black",31,"Adult","Not of Hispanic Origin","No"
"10/5/19","Fall","Nighttime","Female","Black",31,"Adult","Not of Hispanic Origin","No"
"10/5/19","Fall","Nighttime","Male","White",55,"Adult","NULL","No"
"10/5/19","Fall","Nighttime","Male","White",23,"Adult","Hispanic Origin","Yes"
"10/5/19","Fall","Nighttime","Male","White",25,"Adult","NULL","Yes"
"10/6/19","Fall","DayTime","Male","White",40,"Adult","NULL","No"
"10/6/19","Fall","DayTime","Female","Black",13,"Minor","Not of Hispanic Origin","No"
"10/6/19","Fall","DayTime","Male","Black",15,"Minor","Not of Hispanic Origin","Yes"
"10/6/19","Fall","DayTime","Female","Black",12,"Minor","Not of Hispanic Origin","No"
"10/6/19","Fall","DayTime","Female","White",13,"Minor","Hispanic Origin","No"
"10/6/19","Fall","DayTime","Male","Black",14,"Minor","NULL","Yes"
"10/6/19","Fall","DayTime","Male","Black",14,"Minor","Not of Hispanic Origin","Yes"
"10/6/19","Fall","DayTime","Male","Black",28,"Adult","Unknown","No"
"10/6/19","Fall","DayTime","Female","Black",55,"Adult","Not of Hispanic Origin","No"
"10/6/19","Fall","DayTime","Male","Black",42,"Adult","Not of Hispanic Origin","No"
"10/6/19","Fall","DayTime","Female","Black",65,"Senior","Not of Hispanic Origin","No"
"10/6/19","Fall","DayTime","Male","White",29,"Adult","Not of Hispanic Origin","No"
"10/6/19","Fall","DayTime","Male","White",35,"Adult","Not of Hispanic Origin","No"
"10/6/19","Fall","DayTime","Male","White",44,"Adult","Not of Hispanic Origin","No"
"10/6/19","Fall","DayTime","Male","White",39,"Adult","Not of Hispanic Origin","No"
"10/6/19","Fall","Nighttime","Male","Black",NA,"Unknown","NULL","No"
"10/6/19","Fall","Nighttime","Female","Black",41,"Adult","NULL","Unknown"
"10/6/19","Fall","Nighttime","Female","Black",22,"Adult","NULL","No"
"10/6/19","Fall","Nighttime","Female","Black",40,"Adult","Not of Hispanic Origin","No"
"10/6/19","Fall","Nighttime","Male","Black",38,"Adult","Unknown","Yes"
"10/6/19","Fall","Nighttime","Female","Unknown",32,"Adult","Unknown","Yes"
"10/6/19","Fall","Nighttime","Male","Black",22,"Adult","Hispanic Origin","Yes"
"10/6/19","Fall","Nighttime","Male","Black",19,"Adult","Not of Hispanic Origin","Yes"
"10/6/19","Fall","Nighttime","Male","Black",23,"Adult","Not of Hispanic Origin","Yes"
"10/6/19","Fall","Nighttime","Male","White",36,"Adult","Hispanic Origin","No"
"10/6/19","Fall","Nighttime","Male","White",21,"Adult","Hispanic Origin","Unknown"
"10/6/19","Fall","Nighttime","Male","White",56,"Senior","Hispanic Origin","No"
"10/6/19","Fall","Nighttime","Male","Black",26,"Adult","Not of Hispanic Origin","No"
"10/6/19","Fall","Nighttime","Male","White",23,"Adult","NULL","No"
"10/6/19","Fall","Nighttime","Male","White",26,"Adult","NULL","No"
"10/6/19","Fall","Nighttime","Male","Black",49,"Adult","Not of Hispanic Origin","No"
"10/6/19","Fall","Nighttime","Female","White",54,"Adult","Not of Hispanic Origin","No"
"10/7/19","Fall","DayTime","Female","Black",21,"Adult","NULL","No"
"10/7/19","Fall","EarlyMorning","Male","Black",18,"Minor","Not of Hispanic Origin","Yes"
"10/7/19","Fall","EarlyMorning","Male","Black",16,"Minor","Not of Hispanic Origin","Yes"
"10/7/19","Fall","EarlyMorning","Male","Black",36,"Adult","Not of Hispanic Origin","No"
"10/7/19","Fall","EarlyMorning","Male","White",27,"Adult","Not of Hispanic Origin","No"
"10/7/19","Fall","EarlyMorning","Female","White",28,"Adult","Not of Hispanic Origin","No"
"10/7/19","Fall","DayTime","Male","Black",50,"Adult","NULL","No"
"10/7/19","Fall","DayTime","Male","White",24,"Adult","Hispanic Origin","Yes"
"10/7/19","Fall","DayTime","Female","Black",18,"Minor","Not of Hispanic Origin","Yes"
"10/7/19","Fall","DayTime","Male","Black",46,"Adult","Hispanic Origin","Yes"
"10/7/19","Fall","DayTime","Male","Black",31,"Adult","Hispanic Origin","Yes"
"10/7/19","Fall","DayTime","Male","White",45,"Adult","Hispanic Origin","Unknown"
"10/7/19","Fall","DayTime","Male","White",55,"Adult","Not of Hispanic Origin","No"
"10/7/19","Fall","DayTime","Male","Unknown",34,"Adult","Unknown","Yes"
"10/7/19","Fall","DayTime","Male","White",38,"Adult","Unknown","No"
"10/7/19","Fall","Nighttime","Male","Black",29,"Adult","Not of Hispanic Origin","No"
"10/7/19","Fall","Nighttime","Male","Black",25,"Adult","Not of Hispanic Origin","No"
"10/7/19","Fall","Nighttime","Male","Black",28,"Adult","Not of Hispanic Origin","No"
"10/7/19","Fall","Nighttime","Male","Black",24,"Adult","Not of Hispanic Origin","Yes"
"10/7/19","Fall","Nighttime","Male","Black",32,"Adult","Not of Hispanic Origin","Yes"
"10/7/19","Fall","Nighttime","Male","Black",17,"Minor","Unknown","Yes"
"10/7/19","Fall","Nighttime","Male","Black",23,"Adult","Unknown","No"
"10/7/19","Fall","Nighttime","Male","Black",32,"Adult","Not of Hispanic Origin","Yes"
"10/7/19","Fall","Nighttime","Male","White",32,"Adult","Not of Hispanic Origin","Yes"
"10/7/19","Fall","Nighttime","Male","Black",28,"Adult","Hispanic Origin","No"
"10/7/19","Fall","Nighttime","Male","Black",27,"Adult","Not of Hispanic Origin","Yes"
"10/7/19","Fall","Nighttime","Male","Black",29,"Adult","Not of Hispanic Origin","No"
"10/7/19","Fall","Nighttime","Male","Black",29,"Adult","Not of Hispanic Origin","No"
"10/7/19","Fall","Nighttime","Male","Black",28,"Adult","Not of Hispanic Origin","No"
"10/7/19","Fall","Nighttime","Male","Black",31,"Adult","Not of Hispanic Origin","No"
"10/7/19","Fall","Nighttime","Male","Black",24,"Adult","Not of Hispanic Origin","No"
"10/7/19","Fall","Nighttime","Male","White",38,"Adult","Not of Hispanic Origin","No"
"10/7/19","Fall","Nighttime","Male","Black",42,"Adult","Not of Hispanic Origin","No"
"10/7/19","Fall","Nighttime","Male","White",16,"Minor","Hispanic Origin","Yes"
"10/7/19","Fall","Nighttime","Male","Black",28,"Adult","Not of Hispanic Origin","Yes"
"10/7/19","Fall","Nighttime","Male","Black",21,"Adult","Not of Hispanic Origin","No"
"10/8/19","Fall","EarlyMorning","Male","Black",36,"Adult","Hispanic Origin","No"
"10/8/19","Fall","EarlyMorning","Male","White",23,"Adult","Hispanic Origin","No"
"10/8/19","Fall","EarlyMorning","Male","Black",27,"Adult","Not of Hispanic Origin","No"
"10/8/19","Fall","EarlyMorning","Male","White",30,"Adult","Not of Hispanic Origin","No"
"10/8/19","Fall","DayTime","Male","Black",54,"Adult","Not of Hispanic Origin","Yes"
"10/8/19","Fall","DayTime","Female","Black",58,"Senior","Not of Hispanic Origin","Unknown"
"10/8/19","Fall","DayTime","Female","White",31,"Adult","Not of Hispanic Origin","No"
"10/8/19","Fall","DayTime","Female","White",55,"Adult","Not of Hispanic Origin","Unknown"
"10/8/19","Fall","DayTime","Male","White",21,"Adult","Hispanic Origin","No"
"10/8/19","Fall","DayTime","Female","White",20,"Adult","Hispanic Origin","No"
"10/8/19","Fall","DayTime","Male","White",27,"Adult","NULL","Yes"
"10/8/19","Fall","DayTime","Male","White",45,"Adult","Not of Hispanic Origin","No"
"10/8/19","Fall","DayTime","Female","White",22,"Adult","Not of Hispanic Origin","No"
"10/8/19","Fall","DayTime","Male","White",36,"Adult","Unknown","No"
"10/8/19","Fall","DayTime","Male","Black",18,"Minor","Not of Hispanic Origin","Yes"
"10/8/19","Fall","DayTime","Male","Black",18,"Minor","Not of Hispanic Origin","Yes"
"10/8/19","Fall","DayTime","Male","Black",19,"Adult","Not of Hispanic Origin","Yes"
"10/8/19","Fall","DayTime","Male","Black",24,"Adult","Not of Hispanic Origin","Yes"
"10/8/19","Fall","DayTime","Male","Black",19,"Adult","Not of Hispanic Origin","No"
"10/8/19","Fall","DayTime","Male","Black",18,"Minor","Not of Hispanic Origin","No"
"10/8/19","Fall","DayTime","Male","Black",24,"Adult","Not of Hispanic Origin","No"
"10/8/19","Fall","DayTime","Male","White",17,"Minor","Hispanic Origin","No"
"10/8/19","Fall","DayTime","Male","Black",35,"Adult","Not of Hispanic Origin","Yes"
"10/8/19","Fall","DayTime","Male","Black",61,"Senior","Not of Hispanic Origin","No"
"10/8/19","Fall","Nighttime","Male","Black",51,"Adult","Not of Hispanic Origin","No"
"10/8/19","Fall","Nighttime","Male","Black",20,"Adult","Not of Hispanic Origin","No"
"10/8/19","Fall","Nighttime","Male","Black",44,"Adult","Hispanic Origin","No"
"10/8/19","Fall","Nighttime","Male","Black",18,"Minor","Not of Hispanic Origin","Yes"
"10/8/19","Fall","Nighttime","Male","Black",31,"Adult","Not of Hispanic Origin","Unknown"
"10/8/19","Fall","Nighttime","Male","Black",19,"Adult","Not of Hispanic Origin","Unknown"
"10/8/19","Fall","Nighttime","Male","Black",24,"Adult","Not of Hispanic Origin","Unknown"
"10/8/19","Fall","Nighttime","Male","Black",53,"Adult","Not of Hispanic Origin","No"
"10/8/19","Fall","Nighttime","Male","Black",21,"Adult","Not of Hispanic Origin","No"
"10/8/19","Fall","Nighttime","Male","Black",27,"Adult","Not of Hispanic Origin","No"
"10/8/19","Fall","Nighttime","Male","Black",62,"Senior","Not of Hispanic Origin","No"
"10/8/19","Fall","Nighttime","Male","Black",30,"Adult","Not of Hispanic Origin","Yes"
"10/8/19","Fall","Nighttime","Female","Black",26,"Adult","Not of Hispanic Origin","Unknown"
"10/8/19","Fall","Nighttime","Male","White",37,"Adult","Not of Hispanic Origin","No"
"10/8/19","Fall","Nighttime","Male","Black",22,"Adult","NULL","Yes"
"10/8/19","Fall","Nighttime","Male","White",33,"Adult","Not of Hispanic Origin","Yes"
"10/9/19","Fall","DayTime","Male","Black",33,"Adult","Not of Hispanic Origin","No"
"10/9/19","Fall","DayTime","Male","Black",31,"Adult","Not of Hispanic Origin","No"
"10/9/19","Fall","DayTime","Male","White",32,"Adult","Not of Hispanic Origin","Unknown"
"10/9/19","Fall","EarlyMorning","Male","Black",28,"Adult","Not of Hispanic Origin","No"
"10/9/19","Fall","EarlyMorning","Female","White",39,"Adult","Not of Hispanic Origin","Yes"
"10/9/19","Fall","EarlyMorning","Male","White",55,"Adult","Not of Hispanic Origin","Yes"
"10/9/19","Fall","EarlyMorning","Male","White",24,"Adult","Not of Hispanic Origin","Yes"
"10/9/19","Fall","EarlyMorning","Male","Black",30,"Adult","Not of Hispanic Origin","No"
"10/9/19","Fall","EarlyMorning","Male","Black",29,"Adult","Not of Hispanic Origin","No"
"10/9/19","Fall","EarlyMorning","Male","Black",56,"Senior","Not of Hispanic Origin","No"
"10/9/19","Fall","EarlyMorning","Female","White",29,"Adult","Not of Hispanic Origin","No"
"10/9/19","Fall","EarlyMorning","Male","White",0,"Minor","Not of Hispanic Origin","No"
"10/9/19","Fall","EarlyMorning","Male","Black",44,"Adult","Unknown","No"
"10/9/19","Fall","EarlyMorning","Male","Black",49,"Adult","Not of Hispanic Origin","Yes"
"10/9/19","Fall","EarlyMorning","Female","White",35,"Adult","Not of Hispanic Origin","No"
"10/9/19","Fall","EarlyMorning","Male","Black",27,"Adult","Unknown","Yes"
"10/9/19","Fall","EarlyMorning","Male","Black",16,"Minor","Not of Hispanic Origin","Yes"
"10/9/19","Fall","EarlyMorning","Male","Black",16,"Minor","Not of Hispanic Origin","Unknown"
"10/9/19","Fall","EarlyMorning","Male","Black",23,"Adult","Hispanic Origin","Unknown"
"10/9/19","Fall","EarlyMorning","Male","White",16,"Minor","Hispanic Origin","Unknown"
"10/9/19","Fall","EarlyMorning","Male","White",47,"Adult","Not of Hispanic Origin","Yes"
"10/9/19","Fall","DayTime","Male","Asian",NA,"Unknown","Unknown","No"
"10/9/19","Fall","DayTime","Male","Black",30,"Adult","Hispanic Origin","No"
"10/9/19","Fall","DayTime","Male","White",34,"Adult","Hispanic Origin","No"
"10/9/19","Fall","DayTime","Female","Black",13,"Minor","Hispanic Origin","Yes"
"10/9/19","Fall","DayTime","Female","White",53,"Adult","NULL","No"
"10/9/19","Fall","DayTime","Male","White",37,"Adult","Not of Hispanic Origin","Yes"
"10/9/19","Fall","DayTime","Female","NULL",37,"Adult","NULL","No"
"10/9/19","Fall","DayTime","Male","White",37,"Adult","Hispanic Origin","No"
"10/9/19","Fall","DayTime","Male","White",34,"Adult","Hispanic Origin","No"
"10/9/19","Fall","DayTime","Male","Black",52,"Adult","Not of Hispanic Origin","No"
"10/9/19","Fall","DayTime","Male","Black",50,"Adult","Not of Hispanic Origin","No"
"10/9/19","Fall","DayTime","Male","Black",25,"Adult","Not of Hispanic Origin","Unknown"
"10/9/19","Fall","DayTime","Male","Black",26,"Adult","NULL","Yes"
"10/9/19","Fall","DayTime","Male","Black",21,"Adult","Hispanic Origin","No"
"10/9/19","Fall","DayTime","Male","Black",21,"Adult","Hispanic Origin","No"
"10/9/19","Fall","DayTime","Male","Black",20,"Adult","Not of Hispanic Origin","No"
"10/9/19","Fall","DayTime","Male","Black",44,"Adult","Not of Hispanic Origin","Yes"
"10/9/19","Fall","DayTime","Male","Black",39,"Adult","Not of Hispanic Origin","No"
"10/9/19","Fall","DayTime","Male","White",21,"Adult","Unknown","No"
"10/9/19","Fall","DayTime","Male","Black",16,"Minor","Not of Hispanic Origin","Yes"
"10/9/19","Fall","DayTime","Female","Black",29,"Adult","Not of Hispanic Origin","No"
"10/9/19","Fall","DayTime","Female","Black",26,"Adult","Not of Hispanic Origin","No"
"10/9/19","Fall","DayTime","Male","Black",23,"Adult","Not of Hispanic Origin","No"
"10/9/19","Fall","DayTime","Male","White",26,"Adult","Hispanic Origin","No"
"10/9/19","Fall","Nighttime","Male","White",32,"Adult","Not of Hispanic Origin","No"
"10/9/19","Fall","Nighttime","Male","White",23,"Adult","Not of Hispanic Origin","No"
"10/9/19","Fall","Nighttime","Male","Black",33,"Adult","Not of Hispanic Origin","No"
"10/9/19","Fall","Nighttime","Male","Black",57,"Senior","Not of Hispanic Origin","Yes"
"10/9/19","Fall","Nighttime","Male","Asian",49,"Adult","Not of Hispanic Origin","Yes"
"10/9/19","Fall","Nighttime","Female","White",29,"Adult","Not of Hispanic Origin","Unknown"
"10/9/19","Fall","Nighttime","Male","Black",50,"Adult","Not of Hispanic Origin","No"
"10/9/19","Fall","Nighttime","Male","White",22,"Adult","NULL","Yes"
"10/9/19","Fall","Nighttime","Male","Black",20,"Adult","NULL","Yes"
"10/9/19","Fall","Nighttime","Male","Black",20,"Adult","Unknown","Yes"
"10/9/19","Fall","Nighttime","Male","Black",28,"Adult","Not of Hispanic Origin","No"
"10/10/19","Fall","DayTime","Male","Black",20,"Adult","NULL","No"
"10/10/19","Fall","DayTime","Male","Black",54,"Adult","Not of Hispanic Origin","Yes"
"10/10/19","Fall","DayTime","Female","Black",58,"Senior","Not of Hispanic Origin","No"
"10/10/19","Fall","DayTime","Female","Black",29,"Adult","Not of Hispanic Origin","Unknown"
"10/10/19","Fall","DayTime","Male","White",58,"Senior","Unknown","Unknown"
"10/10/19","Fall","DayTime","Male","Other",16,"Minor","Hispanic Origin","Yes"
"10/10/19","Fall","DayTime","Male","Black",13,"Minor","Not of Hispanic Origin","Yes"
"10/10/19","Fall","DayTime","Male","Black",15,"Minor","Not of Hispanic Origin","Yes"
"10/10/19","Fall","DayTime","Male","Black",14,"Minor","Hispanic Origin","Yes"
"10/10/19","Fall","EarlyMorning","Male","Black",26,"Adult","Not of Hispanic Origin","No"
"10/10/19","Fall","EarlyMorning","Male","Black",26,"Adult","Not of Hispanic Origin","No"
"10/10/19","Fall","EarlyMorning","Male","Black",20,"Adult","Not of Hispanic Origin","No"
"10/10/19","Fall","EarlyMorning","Male","Other",41,"Adult","Unknown","No"
"10/10/19","Fall","EarlyMorning","Male","Black",18,"Minor","Not of Hispanic Origin","Yes"
"10/10/19","Fall","EarlyMorning","Male","Black",42,"Adult","Not of Hispanic Origin","No"
"10/10/19","Fall","EarlyMorning","Male","White",45,"Adult","Not of Hispanic Origin","Yes"
